Volcano name,Volcano number,Volcano country,Volcano region,Volcano type,Summit elevation,VEI,Start date,Currently erupting (Y/N),Latitude:,Longitude:
Taveuni,92,Fiji,Fiji Islands,13,1241,0,1550,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,0,1420,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,1350,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,1160,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,1020,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,880,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,770,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,640,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,520,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,480,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,400,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,350,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,320,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,1,270,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,0,220,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-90,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-200,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-330,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-400,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-600,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-680,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-1020,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-1100,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-1200,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-1300,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-1450,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-1700,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-3200,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-3580,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-4800,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-5230,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-5920,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-6560,0,-16.82,-179.97
Taveuni,92,Fiji,Fiji Islands,13,1241,2,-8040,0,-16.82,-179.97
Tavui,109,Papua New Guinea,New Britain,1,200,5,-4946,0,-4.12,152.2
Teahitia,477,France,Pacific Ocean central,16,-1743,0,1985,0,-17.564,-148.821
Teahitia,477,France,Pacific Ocean central,16,-1743,0,1983,0,-17.564,-148.821
Teahitia,477,France,Pacific Ocean central,16,-1743,0,1982,0,-17.564,-148.821
Telica,517,Nicaragua,Nicaragua,14,1036,1,2021,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,2020,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,2018,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,2015,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,2013,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,2011,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,2008,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,2007,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,2006,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,2004,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,0,2002,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,2001,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1999,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1994,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,1987,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1981,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,1981,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,1976,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,0,1975,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1969,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,1966,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,1965,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,1962,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1951,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1948,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1946,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1943,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1940,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1939,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1937,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1934,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,1,1929,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1928,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1927,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1907,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1765,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1685,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,2,1613,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,4,1529,0,12.606,-86.84
Telica,517,Nicaragua,Nicaragua,14,1036,3,1527,0,12.606,-86.84
"Telong, Bur ni",133,Indonesia,Sumatra,14,2617,2,1919,0,4.769,96.821
"Telong, Bur ni",133,Indonesia,Sumatra,14,2617,2,1856,0,4.769,96.821
"Telong, Bur ni",133,Indonesia,Sumatra,14,2617,2,1839,0,4.769,96.821
"Telong, Bur ni",133,Indonesia,Sumatra,14,2617,2,1837,0,4.769,96.821
Tenerife,669,Spain,Canary Islands,14,3715,2,1909,0,28.271,-16.641
Tenerife,669,Spain,Canary Islands,14,3715,3,1798,0,28.271,-16.641
Tenerife,669,Spain,Canary Islands,14,3715,2,1706,0,28.271,-16.641
Tenerife,669,Spain,Canary Islands,14,3715,2,1704,0,28.271,-16.641
Tenerife,669,Spain,Canary Islands,14,3715,0,800,0,28.271,-16.641
Tenerife,669,Spain,Canary Islands,14,3715,4,-80,0,28.271,-16.641
Tengger Caldera,163,Indonesia,Java,14,2329,1,2020,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,2019,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,2015,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,3,2010,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,2004,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,2000,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,1,1995,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,1,1984,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,1,1983,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1980,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1972,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1956,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1955,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1950,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,3,1948,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1940,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1939,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1935,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1930,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1929,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1928,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1922,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1921,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,3,1915,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1910,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1909,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1907,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1906,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1896,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1893,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1890,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1886,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1885,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1877,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1867,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1866,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1865,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1860,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1859,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1858,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1857,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1856,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1844,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1843,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1842,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1835,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1830,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1829,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1825,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1822,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1820,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1815,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1804,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,1590,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,3,330,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,2,190,0,-7.942,112.95
Tengger Caldera,163,Indonesia,Java,14,2329,4,-830,0,-7.942,112.95
Teon,187,Indonesia,Banda Sea,14,728,2,1904,0,-6.976,129.144
Teon,187,Indonesia,Banda Sea,14,728,3,1693,0,-6.976,129.144
Teon,187,Indonesia,Banda Sea,14,728,3,1663,0,-6.976,129.144
Teon,187,Indonesia,Banda Sea,14,728,4,1660,0,-6.976,129.144
Teon,187,Indonesia,Banda Sea,14,728,3,1659,0,-6.976,129.144
Terceira,660,Portugal,Azores,14,1023,0,1998,0,38.73,-27.32
Terceira,660,Portugal,Azores,14,1023,3,1867,0,38.73,-27.32
Terceira,660,Portugal,Azores,14,1023,2,1761,0,38.73,-27.32
Theistareykir,651,Iceland,Iceland northeastern,13,563,0,-900,0,65.883,-16.967
Theistareykir,651,Iceland,Iceland northeastern,13,563,0,-6800,0,65.883,-16.967
Theistareykir,651,Iceland,Iceland northeastern,13,563,0,-9500,0,65.883,-16.967
Thordarhyrna,644,Iceland,Iceland southern,14,1650,4,1902,0,64.267,-17.617
Thordarhyrna,644,Iceland,Iceland southern,14,1650,2,1887,0,64.267,-17.617
Thordarhyrna,644,Iceland,Iceland southern,14,1650,2,1823,0,64.267,-17.617
Three Sisters,448,United States,Oregon,2,3159,2,439,0,44.133,-121.767
Three Sisters,448,United States,Oregon,2,3159,2,40,0,44.133,-121.767
Three Sisters,448,United States,Oregon,2,3159,3,-50,0,44.133,-121.767
Three Sisters,448,United States,Oregon,2,3159,4,-350,0,44.133,-121.767
Three Sisters,448,United States,Oregon,2,3159,2,-800,0,44.133,-121.767
Three Sisters,448,United States,Oregon,2,3159,2,-7350,0,44.133,-121.767
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,2018,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,3,2017,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,1,2008,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,2006,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,1,2000,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,1,1999,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,1,1995,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,1,1989,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,1984,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,1971,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,3,1965,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,3,1951,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,1909,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,1897,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,1871,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,1869,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,1857,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,1855,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,3,1840,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,1,1797,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,2,1767,0,-10.386,165.804
Tinakula,117,Solomon Islands,Santa Cruz Islands,14,796,3,1595,0,-10.386,165.804
Tinguiririca,582,Chile,Central Chile and Argentina,14,4280,1,1917,0,-34.814,-70.352
Tofua,77,Tonga,Tonga Islands,1,515,0,2015,1,-19.75,-175.07
Tofua,77,Tonga,Tonga Islands,1,515,1,2004,0,-19.75,-175.07
Tofua,77,Tonga,Tonga Islands,1,515,2,1958,0,-19.75,-175.07
Tofua,77,Tonga,Tonga Islands,1,515,2,1906,0,-19.75,-175.07
Tofua,77,Tonga,Tonga Islands,1,515,2,1885,0,-19.75,-175.07
Tofua,77,Tonga,Tonga Islands,1,515,2,1854,0,-19.75,-175.07
Tofua,77,Tonga,Tonga Islands,1,515,1,1847,0,-19.75,-175.07
Tofua,77,Tonga,Tonga Islands,1,515,0,1792,0,-19.75,-175.07
Tofua,77,Tonga,Tonga Islands,1,515,2,1774,0,-19.75,-175.07
Tokachidake,310,Japan,Hokkaido,14,2077,1,2004,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,2,1988,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,1,1985,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,3,1962,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,1,1961,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,1,1959,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,1,1958,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,1,1956,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,1,1954,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,1,1931,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,1,1928,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,3,1925,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,2,1889,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,2,1887,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,2,1857,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,2,1570,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,3,1250,0,43.418,142.686
Tokachidake,310,Japan,Hokkaido,14,2077,3,-1350,0,43.418,142.686
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,3,2012,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,4,1975,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1970,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,1,1970,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,1,1968,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1967,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1966,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,1,1965,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1964,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,1,1962,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1961,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1959,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1958,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1956,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1955,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1954,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1947,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,3,1940,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1940,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1939,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1936,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1931,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1904,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1793,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1790,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1789,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1788,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1769,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1740,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1739,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,2,1550,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,3,1050,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,4,1000,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,4,950,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,4,900,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,3,550,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,3,450,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,4,400,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,4,50,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,3,-1750,0,55.832,160.326
Tolbachik,374,Russia,Kamchatka Peninsula,13,3611,3,-2050,0,55.832,160.326
Tolhuaca,593,Chile,Central Chile and Argentina,14,2739,0,-4000,0,-38.31,-71.645
Tolhuaca,593,Chile,Central Chile and Argentina,14,2739,3,-4885,0,-38.31,-71.645
Tolhuaca,593,Chile,Central Chile and Argentina,14,2739,3,-5371,0,-38.31,-71.645
Tolhuaca,593,Chile,Central Chile and Argentina,14,2739,3,-5857,0,-38.31,-71.645
"Tolima, Nevado del",535,Colombia,Colombia,14,5215,2,1943,0,4.658,-75.33
"Tolima, Nevado del",535,Colombia,Colombia,14,5215,2,1826,0,4.658,-75.33
"Tolima, Nevado del",535,Colombia,Colombia,14,5215,2,1825,0,4.658,-75.33
"Tolima, Nevado del",535,Colombia,Colombia,14,5215,2,1822,0,4.658,-75.33
"Tolima, Nevado del",535,Colombia,Colombia,14,5215,3,260,0,4.658,-75.33
"Tolima, Nevado del",535,Colombia,Colombia,14,5215,3,-200,0,4.658,-75.33
"Tolima, Nevado del",535,Colombia,Colombia,14,5215,3,-610,0,4.658,-75.33
"Tolima, Nevado del",535,Colombia,Colombia,14,5215,5,-1990,0,4.658,-75.33
"Tolima, Nevado del",535,Colombia,Colombia,14,5215,4,-7800,0,4.658,-75.33
Tolmachev Dol,356,Russia,Kamchatka Peninsula,11,1021,4,-2650,0,52.63,157.58
Tomariyama [Golovnin],316,Japan - administered by Russia,Kuril Islands,1,535,1,1848,0,43.844,145.504
Tongariro,66,New Zealand,New Zealand,14,1978,2,2012,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,1,1977,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,1,1976,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,3,1975,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,3,1972,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1972,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1969,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1968,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1962,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1959,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1958,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1956,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,3,1954,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,0,1953,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1952,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1951,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1950,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1949,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1948,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1940,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1939,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1937,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1934,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1931,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1928,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1926,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1925,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1924,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1917,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1914,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1913,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1910,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1909,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1907,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1906,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1905,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1904,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1898,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1897,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1896,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1892,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1886,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,1,1885,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1883,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1881,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1878,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1870,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1869,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1864,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1863,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1862,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,1,1859,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1857,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1855,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1844,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,2,1841,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,1,1839,0,-39.157,175.632
Tongariro,66,New Zealand,New Zealand,14,1978,5,-550,0,-39.157,175.632
